team_name,team_short_name,minute
Arsenal,Arsenal,24
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,50
Arsenal,Arsenal,56
Arsenal,Arsenal,56
Arsenal,Arsenal,59
Arsenal,Arsenal,59
Arsenal,Arsenal,63
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,65
Arsenal,Arsenal,65
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,68
Arsenal,Arsenal,68
Arsenal,Arsenal,68
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,71
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,84
Arsenal,Arsenal,84
Arsenal,Arsenal,85
Arsenal,Arsenal,86
Arsenal,Arsenal,86
Arsenal,Arsenal,87
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,90
Arsenal,Arsenal,91
Arsenal,Arsenal,92
Arsenal,Arsenal,92
Arsenal,Arsenal,92
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,93
Arsenal,Arsenal,95
Arsenal,Arsenal,97
Arsenal,Arsenal,99
Arsenal,Arsenal,100
Aston Villa,Aston Villa,19
Aston Villa,Aston Villa,26
Aston Villa,Aston Villa,27
Aston Villa,Aston Villa,29
