team_name,team_short_name,minute
Arsenal,Arsenal,8
Arsenal,Arsenal,18
Arsenal,Arsenal,23
Arsenal,Arsenal,24
Arsenal,Arsenal,29
Arsenal,Arsenal,40
Arsenal,Arsenal,40
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,55
Arsenal,Arsenal,55
Arsenal,Arsenal,56
Arsenal,Arsenal,57
Arsenal,Arsenal,57
Arsenal,Arsenal,57
Arsenal,Arsenal,57
Arsenal,Arsenal,58
Arsenal,Arsenal,58
Arsenal,Arsenal,59
Arsenal,Arsenal,59
Arsenal,Arsenal,60
Arsenal,Arsenal,60
Arsenal,Arsenal,60
Arsenal,Arsenal,60
Arsenal,Arsenal,61
Arsenal,Arsenal,61
Arsenal,Arsenal,62
Arsenal,Arsenal,63
Arsenal,Arsenal,63
Arsenal,Arsenal,63
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,66
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,69
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,73
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,84
Arsenal,Arsenal,84
Arsenal,Arsenal,84
Arsenal,Arsenal,84
Arsenal,Arsenal,85
Arsenal,Arsenal,85
Arsenal,Arsenal,86
Arsenal,Arsenal,86
Arsenal,Arsenal,86
Arsenal,Arsenal,87
Arsenal,Arsenal,87
Arsenal,Arsenal,87
Arsenal,Arsenal,87
Arsenal,Arsenal,88
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,91
Arsenal,Arsenal,91
Arsenal,Arsenal,92
Arsenal,Arsenal,93
Aston Villa,Aston Villa,8
Aston Villa,Aston Villa,8
Aston Villa,Aston Villa,11
Aston Villa,Aston Villa,18
Aston Villa,Aston Villa,23
Aston Villa,Aston Villa,25
Aston Villa,Aston Villa,28
Aston Villa,Aston Villa,37
Aston Villa,Aston Villa,45
Aston Villa,Aston Villa,45
Aston Villa,Aston Villa,48
Aston Villa,Aston Villa,56
Aston Villa,Aston Villa,56
Aston Villa,Aston Villa,56
Aston Villa,Aston Villa,57
Aston Villa,Aston Villa,58
Aston Villa,Aston Villa,58
Aston Villa,Aston Villa,58
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,59
Aston Villa,Aston Villa,60
Aston Villa,Aston Villa,60
Aston Villa,Aston Villa,60
Aston Villa,Aston Villa,62
Aston Villa,Aston Villa,63
Aston Villa,Aston Villa,63
Aston Villa,Aston Villa,64
Aston Villa,Aston Villa,64
Aston Villa,Aston Villa,64
Aston Villa,Aston Villa,65
Aston Villa,Aston Villa,66
Aston Villa,Aston Villa,66
Aston Villa,Aston Villa,66
Aston Villa,Aston Villa,67
Aston Villa,Aston Villa,67
Aston Villa,Aston Villa,68
Aston Villa,Aston Villa,68
Aston Villa,Aston Villa,68
Aston Villa,Aston Villa,68
Aston Villa,Aston Villa,69
Aston Villa,Aston Villa,69
Aston Villa,Aston Villa,69
Aston Villa,Aston Villa,69
Aston Villa,Aston Villa,69
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,70
Aston Villa,Aston Villa,71
Aston Villa,Aston Villa,71
Aston Villa,Aston Villa,71
Aston Villa,Aston Villa,71
Aston Villa,Aston Villa,72
Aston Villa,Aston Villa,72
Aston Villa,Aston Villa,73
Aston Villa,Aston Villa,73
Aston Villa,Aston Villa,74
Aston Villa,Aston Villa,74
Aston Villa,Aston Villa,74
Aston Villa,Aston Villa,75
Aston Villa,Aston Villa,75
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,76
Aston Villa,Aston Villa,77
Aston Villa,Aston Villa,77
Aston Villa,Aston Villa,77
Aston Villa,Aston Villa,77
Aston Villa,Aston Villa,78
Aston Villa,Aston Villa,78
Aston Villa,Aston Villa,78
Aston Villa,Aston Villa,79
Aston Villa,Aston Villa,80
Aston Villa,Aston Villa,80
Aston Villa,Aston Villa,80
Aston Villa,Aston Villa,80
Aston Villa,Aston Villa,81
Aston Villa,Aston Villa,81
Aston Villa,Aston Villa,81
Aston Villa,Aston Villa,82
Aston Villa,Aston Villa,82
Aston Villa,Aston Villa,82
Aston Villa,Aston Villa,83
Aston Villa,Aston Villa,84
Aston Villa,Aston Villa,84
Aston Villa,Aston Villa,84
Aston Villa,Aston Villa,85
Aston Villa,Aston Villa,85
Aston Villa,Aston Villa,85
Aston Villa,Aston Villa,85
Aston Villa,Aston Villa,85
Aston Villa,Aston Villa,86
Aston Villa,Aston Villa,86
Aston Villa,Aston Villa,86
Aston Villa,Aston Villa,86
Aston Villa,Aston Villa,87
Aston Villa,Aston Villa,87
Aston Villa,Aston Villa,88
Aston Villa,Aston Villa,88
Aston Villa,Aston Villa,90
Aston Villa,Aston Villa,91
Aston Villa,Aston Villa,92
Aston Villa,Aston Villa,93
Bournemouth,Bournemouth,19
Bournemouth,Bournemouth,34
Bournemouth,Bournemouth,35
Bournemouth,Bournemouth,37
Bournemouth,Bournemouth,40
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,49
Bournemouth,Bournemouth,50
Bournemouth,Bournemouth,57
Bournemouth,Bournemouth,58
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,61
Bournemouth,Bournemouth,61
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,68
Bournemouth,Bournemouth,68
Bournemouth,Bournemouth,68
Bournemouth,Bournemouth,68
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,72
Bournemouth,Bournemouth,73
Bournemouth,Bournemouth,74
Bournemouth,Bournemouth,74
Bournemouth,Bournemouth,74
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
