team_name,team_short_name,minute
Arsenal,Arsenal,15
Arsenal,Arsenal,19
Arsenal,Arsenal,34
Arsenal,Arsenal,37
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,45
Arsenal,Arsenal,56
Arsenal,Arsenal,60
Arsenal,Arsenal,61
Arsenal,Arsenal,61
Arsenal,Arsenal,62
Arsenal,Arsenal,62
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,64
Arsenal,Arsenal,65
Arsenal,Arsenal,65
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,66
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,67
Arsenal,Arsenal,68
Arsenal,Arsenal,68
Arsenal,Arsenal,68
Arsenal,Arsenal,69
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,70
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,71
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,72
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,73
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,74
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,75
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,76
Arsenal,Arsenal,77
Arsenal,Arsenal,77
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,78
Arsenal,Arsenal,79
Arsenal,Arsenal,79
Arsenal,Arsenal,80
Arsenal,Arsenal,80
Arsenal,Arsenal,81
Arsenal,Arsenal,81
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,82
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,83
Arsenal,Arsenal,84
Arsenal,Arsenal,84
Arsenal,Arsenal,85
Arsenal,Arsenal,86
Arsenal,Arsenal,86
Arsenal,Arsenal,87
Arsenal,Arsenal,88
Arsenal,Arsenal,88
Arsenal,Arsenal,89
Arsenal,Arsenal,89
Arsenal,Arsenal,93
Bournemouth,Bournemouth,12
Bournemouth,Bournemouth,13
Bournemouth,Bournemouth,17
Bournemouth,Bournemouth,31
Bournemouth,Bournemouth,38
Bournemouth,Bournemouth,39
Bournemouth,Bournemouth,43
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,45
Bournemouth,Bournemouth,48
Bournemouth,Bournemouth,56
Bournemouth,Bournemouth,56
Bournemouth,Bournemouth,57
Bournemouth,Bournemouth,58
Bournemouth,Bournemouth,58
Bournemouth,Bournemouth,58
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,59
Bournemouth,Bournemouth,60
Bournemouth,Bournemouth,60
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,62
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,63
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,64
Bournemouth,Bournemouth,65
Bournemouth,Bournemouth,65
Bournemouth,Bournemouth,65
Bournemouth,Bournemouth,65
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,66
Bournemouth,Bournemouth,67
Bournemouth,Bournemouth,67
Bournemouth,Bournemouth,67
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,69
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,70
Bournemouth,Bournemouth,71
Bournemouth,Bournemouth,71
Bournemouth,Bournemouth,71
Bournemouth,Bournemouth,71
Bournemouth,Bournemouth,71
Bournemouth,Bournemouth,72
Bournemouth,Bournemouth,72
Bournemouth,Bournemouth,72
Bournemouth,Bournemouth,73
Bournemouth,Bournemouth,73
Bournemouth,Bournemouth,73
Bournemouth,Bournemouth,73
Bournemouth,Bournemouth,74
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,75
Bournemouth,Bournemouth,76
Bournemouth,Bournemouth,76
Bournemouth,Bournemouth,77
Bournemouth,Bournemouth,77
Bournemouth,Bournemouth,77
Bournemouth,Bournemouth,78
Bournemouth,Bournemouth,78
Bournemouth,Bournemouth,78
Bournemouth,Bournemouth,78
Bournemouth,Bournemouth,79
Bournemouth,Bournemouth,79
Bournemouth,Bournemouth,80
Bournemouth,Bournemouth,80
Bournemouth,Bournemouth,80
Bournemouth,Bournemouth,81
Bournemouth,Bournemouth,82
Bournemouth,Bournemouth,82
Bournemouth,Bournemouth,83
Bournemouth,Bournemouth,83
Bournemouth,Bournemouth,83
Bournemouth,Bournemouth,85
Bournemouth,Bournemouth,85
Bournemouth,Bournemouth,86
Bournemouth,Bournemouth,86
Bournemouth,Bournemouth,86
Bournemouth,Bournemouth,87
Bournemouth,Bournemouth,87
Bournemouth,Bournemouth,88
Bournemouth,Bournemouth,88
Bournemouth,Bournemouth,88
Bournemouth,Bournemouth,91
Bournemouth,Bournemouth,91
Bournemouth,Bournemouth,91
Bournemouth,Bournemouth,92
Bournemouth,Bournemouth,92
Bournemouth,Bournemouth,92
Bournemouth,Bournemouth,93
Bournemouth,Bournemouth,94
Bournemouth,Bournemouth,94
Bournemouth,Bournemouth,94
Brighton and Hove Albion,Brighton,24
Brighton and Hove Albion,Brighton,45
Brighton and Hove Albion,Brighton,45
Brighton and Hove Albion,Brighton,45
Brighton and Hove Albion,Brighton,45
Brighton and Hove Albion,Brighton,57
Brighton and Hove Albion,Brighton,57
Brighton and Hove Albion,Brighton,60
